numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,marchandises,pays,value,,,,doubleaccounts
584,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Beurre,Port de Marseille,9300,"150,0786575773",quintaux métriques,,0
190,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bière,Angleterre,21300,"25,0178571429",hectolitres,,0
250,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bière,Royaume des Pays-Bas,29300,"25,0178571429",hectolitres,,0
315,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bière,Etats de l'Allemagne,26000,"25,0178571429",hectolitres,,0
367,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bière,Suisse,400,"25,0178571429",hectolitres,,0
414,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bière,Royaume de Prusse,61400,"25,0178571429",hectolitres,,0
525,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bière,Etats-Unis de l'Amérique,1700,"25,0178571429",hectolitres,,0
678,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bijouterie,Royaume d'Espagne,6600,,,,0
706,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bijouterie,Royaume de Portugal,18900,,,,0
742,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bijouterie,Royaume de Sardaigne,235500,,,,0
777,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bijouterie,Royaume d'Italie,4500,,,,0
838,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bijouterie,Angleterre,443100,,,,0
895,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bijouterie,Royaume des Pays-Bas,113100,,,,0
949,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bijouterie,Etats de l'Allemagne,128100,,,,0
1004,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bijouterie,Suisse,156800,,,,0
1047,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bijouterie,Royaume de Prusse,39400,,,,0
1128,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bijouterie,Etats-Unis de l'Amérique,1200,,,,0
1149,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bijouterie,Empire Ottoman,6000,,,,0
1193,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bijouterie,Colonies françaises,28100,,,,0
743,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bimbeloterie,Royaume de Sardaigne,700,,,,0
839,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bimbeloterie,Angleterre,800,,,,0
896,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bimbeloterie,Royaume des Pays-Bas,9600,,,,0
950,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bimbeloterie,Etats de l'Allemagne,312900,,,,0
1005,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bimbeloterie,Suisse,1300,,,,0
2,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Blés,Royaume d'Espagne,208600,"20,8867816092",quintaux,,0
46,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Blés,Royaume de Portugal,600,"20,8867816092",quintaux,,0
81,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Blés,Royaume de Sardaigne,109400,"20,8867816092",quintaux,,0
191,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Blés,Angleterre,208400,"20,8867816092",quintaux,,0
251,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Blés,Royaume des Pays-Bas,8644900,"20,8867816092",quintaux,,0
316,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Blés,Etats de l'Allemagne,3474700,"20,8867816092",quintaux,,0
368,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Blés,Suisse,55800,"20,8867816092",quintaux,,0
415,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Blés,Royaume de Prusse,857400,"20,8867816092",quintaux,,0
459,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Blés,Villes Anséatiques,461400,"20,8867816092",quintaux,,0
478,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Blés,Royaume de Danemarck,105000,"20,8867816092",quintaux,,0
491,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Blés,Royaume de Suède,114700,"20,8867816092",quintaux,,0
508,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Blés,Empire de Russie,59500,"20,8867816092",quintaux,,0
526,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Blés,Etats-Unis de l'Amérique,44000,"20,8867816092",quintaux,,0
561,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Blés,Empire Ottoman,14200,"20,8867816092",quintaux,,0
585,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Blés,Port de Marseille,178600,"20,8867816092",quintaux,,0
811,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bleu de Prusse,Angleterre,3400,,,,0
863,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bleu de Prusse,Royaume des Pays-Bas,23900,,,,0
922,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bleu de Prusse,Etats de l'Allemagne,200600,,,,0
978,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bleu de Prusse,Suisse,34800,,,,0
1030,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bleu de Prusse,Royaume de Prusse,33800,,,,0
111,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bois à brûler,Royaume de Sardaigne,4600,,,,0
221,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bois à brûler,Angleterre,2100,,,,0
283,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bois à brûler,Royaume des Pays-Bas,270600,,,,0
341,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bois à brûler,Etats de l'Allemagne,272800,,,,0
394,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bois à brûler,Suisse,1400,,,,0
433,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bois à brûler,Royaume de Prusse,15300,,,,0
605,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bois à brûler,Port de Marseille,29600,,,,0
29,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bois des îles et des Indes,Royaume d'Espagne,516000,,,,0
68,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bois des îles et des Indes,Royaume de Portugal,254500,,,,0
113,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bois des îles et des Indes,Royaume de Sardaigne,109200,,,,0
155,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bois des îles et des Indes,Italie,33600,,,,0
223,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bois des îles et des Indes,Angleterre,885200,,,,0
285,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bois des îles et des Indes,Royaume des Pays-Bas,153800,,,,0
343,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bois des îles et des Indes,Etats de l'Allemagne,4800,,,,0
396,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bois des îles et des Indes,Suisse,1600,,,,0
435,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bois des îles et des Indes,Royaume de Prusse,2500,,,,0
467,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bois des îles et des Indes,Villes Anséatiques,13700,,,,0
488,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bois des îles et des Indes,Royaume de Danemarck,181400,,,,0
502,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bois des îles et des Indes,Royaume de Suède,5500,,,,0
547,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bois des îles et des Indes,Etats-Unis de l'Amérique,1451900,,,,0
577,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bois des îles et des Indes,Empire Ottoman,18300,,,,0
607,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bois des îles et des Indes,Port de Marseille,7900,,,,0
632,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bois des îles et des Indes,Saint-Domingue,889300,,,,0
648,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bois des îles et des Indes,Colonies françaises,932000,,,,0
27,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bois divers pour construction,Royaume d'Espagne,25000,,,,0
110,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bois divers pour construction,Royaume de Sardaigne,135600,,,,0
153,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bois divers pour construction,Italie,24400,,,,0
177,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bois divers pour construction,Naples et Sicile,7400,,,,0
186,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bois divers pour construction,Etats de Rome,52000,,,,0
220,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bois divers pour construction,Angleterre,151200,,,,0
282,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bois divers pour construction,Royaume des Pays-Bas,539000,,,,0
340,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bois divers pour construction,Etats de l'Allemagne,1207800,,,,0
393,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bois divers pour construction,Suisse,89100,,,,0
432,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bois divers pour construction,Royaume de Prusse,98800,,,,0
465,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bois divers pour construction,Villes Anséatiques,48300,,,,0
487,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bois divers pour construction,Royaume de Danemarck,46300,,,,0
501,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bois divers pour construction,Royaume de Suède,1835600,,,,0
515,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bois divers pour construction,Empire de Russie,643900,,,,0
545,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bois divers pour construction,Etats-Unis de l'Amérique,2900,,,,0
576,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bois divers pour construction,Empire Ottoman,2700,,,,0
604,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bois divers pour construction,Port de Marseille,97700,,,,0
647,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bois divers pour construction,Colonies françaises,3800,,,,0
28,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bois merrain,Royaume d'Espagne,10800,,,,0
112,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bois merrain,Royaume de Sardaigne,398700,,,,0
154,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bois merrain,Italie,5500,,,,0
178,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bois merrain,Naples et Sicile,10000,,,,0
187,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bois merrain,Etats de Rome,85500,,,,0
222,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bois merrain,Angleterre,16500,,,,0
284,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bois merrain,Royaume des Pays-Bas,255100,,,,0
342,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bois merrain,Etats de l'Allemagne,25200,,,,0
395,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bois merrain,Suisse,5100,,,,0
434,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bois merrain,Royaume de Prusse,182600,,,,0
466,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bois merrain,Villes Anséatiques,11400,,,,0
546,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bois merrain,Etats-Unis de l'Amérique,53000,,,,0
606,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bois merrain,Port de Marseille,129900,,,,0
1267,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Borax,Angleterre,3000,,,,0
1287,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Borax,Royaume des Pays-Bas,82700,,,,0
1305,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Borax,Etats de l'Allemagne,400,,,,0
679,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Bouchons de liège,Royaume d'Espagne,928300,,,,0
30,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,"Brai, goudron et résine",Royaume d'Espagne,7900,,,,0
114,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,"Brai, goudron et résine",Royaume de Sardaigne,8800,,,,0
224,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,"Brai, goudron et résine",Angleterre,42600,,,,0
286,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,"Brai, goudron et résine",Royaume des Pays-Bas,165500,,,,0
344,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,"Brai, goudron et résine",Etats de l'Allemagne,34900,,,,0
397,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,"Brai, goudron et résine",Suisse,27700,,,,0
436,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,"Brai, goudron et résine",Royaume de Prusse,1900,,,,0
468,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,"Brai, goudron et résine",Villes Anséatiques,35500,,,,0
503,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,"Brai, goudron et résine",Royaume de Suède,249600,,,,0
516,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,"Brai, goudron et résine",Empire de Russie,176400,,,,0
548,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,"Brai, goudron et résine",Etats-Unis de l'Amérique,41900,,,,0
608,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,"Brai, goudron et résine",Port de Marseille,12500,,,,0
16,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Cacao,Royaume d'Espagne,23200,,,,0
56,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Cacao,Royaume de Portugal,152200,,,,0
95,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Cacao,Royaume de Sardaigne,2500,,,,0
143,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Cacao,Italie,2500,,,,0
203,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Cacao,Angleterre,29100,,,,0
265,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Cacao,Royaume des Pays-Bas,10900,,,,0
482,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Cacao,Royaume de Danemarck,6700,,,,0
535,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Cacao,Etats-Unis de l'Amérique,65600,,,,0
637,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Cacao,Colonies françaises,130700,,,,0
17,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Café,Royaume d'Espagne,501200,,,,0
57,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Café,Royaume de Portugal,700500,,,,0
96,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Café,Royaume de Sardaigne,1900,,,,0
144,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Café,Italie,1800,,,,0
204,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Café,Angleterre,2049200,,,,0
266,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Café,Royaume des Pays-Bas,831700,,,,0
329,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Café,Etats de l'Allemagne,4500,,,,0
381,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Café,Suisse,16900,,,,0
424,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Café,Royaume de Prusse,1100,,,,0
483,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Café,Royaume de Danemarck,144300,,,,0
496,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Café,Royaume de Suède,23300,,,,0
536,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Café,Etats-Unis de l'Amérique,398300,,,,0
568,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Café,Empire Ottoman,5600,,,,0
627,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Café,Saint-Domingue,442000,,,,0
638,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Café,Colonies françaises,5944700,,,,0
60,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Cannelle,Royaume de Portugal,28400,,,,0
98,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Cannelle,Royaume de Sardaigne,600,,,,0
207,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Cannelle,Angleterre,211700,,,,0
269,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Cannelle,Royaume des Pays-Bas,22200,,,,0
539,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Cannelle,Etats-Unis de l'Amérique,31500,,,,0
629,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Cannelle,Saint-Domingue,500,,,,0
642,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,Cannelle,Colonies françaises,99200,,,,0
31,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Imports,"Cendres gravelées, potasse, vedasse &c",Royaume d'Espagne,4900,,,,0
